,BedNumber,BathNumber,HouseSize,LotSize,ZipCode,Price
4611,5.0,3.0,3260.0,28372.5,"Woodland Hills, CA 91364",1495000.0
4612,3.0,3.0,3130.0,85117.5,"Los Angeles, CA 90024",1795000.0
4613,3.0,2.0,1848.0,5313.0,"San Pedro, CA 90731",775000.0
4614,5.0,6.0,5236.0,12222.000000000002,"Encino, CA 91436",3495000.0
4615,3.0,2.0,1415.0,6571.0,"Van Nuys, CA 91406",859000.0
4616,3.0,2.0,1448.0,7577.0,"North Hills, CA 91343",889950.0
4617,4.0,2.0,1570.0,7500.0,"West Hills, CA 91307",825000.0
4618,3.0,2.0,1486.0,5788.0,"Los Angeles, CA 90041",1098000.0
4619,3.0,2.0,1510.0,14841.000000000002,"Los Angeles, CA 90027",829000.0
4620,3.0,2.0,1152.0,2989.0,"Los Angeles, CA 90002",549900.0
4621,2.0,2.5,1405.0,144045.0,"Chatsworth, CA 91311",495000.0
4622,4.0,2.0,1650.0,4600.0,"Los Angeles, CA 90047",695000.0
4623,3.0,1.0,1231.0,5120.0,"Los Angeles, CA 90003",549900.0
4624,3.0,2.0,1474.0,5105.0,"Los Angeles, CA 90011",628000.0
4625,2.0,3.0,2867.0,28809.0,"Venice, CA 90291",2595000.0
4626,6.0,7.5,14000.0,53253.0,"Los Angeles, CA 90069",48000000.0
4627,4.0,2.0,2330.0,8712.0,"Tarzana, CA 91356",969000.0
4628,3.0,3.0,1772.0,4003.0,"Los Angeles, CA 90065",875000.0
4629,2.0,3.0,1144.0,88173.0,"North Hills, CA 91343",420000.0
4630,6.0,2.0,1446.0,4866.0,,689900.0
4631,4.0,3.0,2010.0,7517.0,"Northridge, CA 91324",949000.0
4632,2.0,1.0,8884.0,7500.0,"North Hollywood, CA 91606",1295000.0
4633,2.0,2.0,1117.0,90792.0,"Panorama City, CA 91402",387000.0
4634,9.0,8.5,12147.0,18769.5,"Los Angeles, CA 90005",8995000.0
4635,3.0,4.0,3100.0,35356.5,"Los Angeles, CA 90077",3395000.0
4636,5.0,4.0,4283.0,18769.5,"Chatsworth, CA 91311",1499000.0
4637,3.0,3.0,1395.0,2999.0,"Los Angeles, CA 90034",1185000.0
4638,3.0,2.0,1600.0,24007.500000000004,"West Hills, CA 91307",999000.0
4639,4.0,2.0,1656.0,6034.0,,1790000.0
4640,,10.0,3600.0,7754.0,"Los Angeles, CA 90046",2775000.0
4641,,,2750.0,8199.0,"Valley Village, CA 91607",1295000.0
4642,3.0,2.0,1438.0,6238.0,"Los Angeles, CA 90016",1395000.0
4643,2.0,3.0,1253.0,13531.5,"Porter Ranch, CA 91326",699999.0
4644,13.0,8.0,4022.0,5720.0,"Los Angeles, CA 90044",1399000.0
4645,2.0,2.5,1900.0,123093.0,"Marina del Rey, CA 90292",1149000.0
4646,5.0,5.0,3668.0,5624.0,"Los Angeles, CA 90026",1899000.0
4647,3.0,2.0,1694.0,7340.0,"Sherman Oaks, CA 91423",1099000.0
4648,3.0,3.5,1681.0,2000.0,"North Hollywood, CA 91601",1025000.0
4649,5.0,2.0,7000.0,10476.0,"Los Angeles, CA 90057",5000000.0
4650,5.0,5.5,2186.0,6896.0,"Los Angeles, CA 90068",1580000.0
4651,4.0,2.0,2553.0,11349.0,"Los Angeles, CA 90019",1690000.0
4652,5.0,3.0,2401.0,8499.0,"Culver City, CA 90230",1595000.0
4653,5.0,4.0,3638.0,17896.5,"Studio City, CA 91604",2999999.0
4654,2.0,2.0,1200.0,3496.0,"County Los Angeles, CA 90035",1400000.0
4655,4.0,4.5,4303.0,14841.000000000002,"Pacific Palisades, CA 90272",5895000.0
4656,5.0,5.5,4767.0,6550.0,"Los Angeles, CA 90046",4679000.0
4657,7.0,6.0,4937.0,6316.0,"Los Angeles, CA 90035",2675000.0
4658,5.0,5.5,4838.0,21825.0,"Los Angeles, CA 90077",5495000.0
4659,4.0,3.5,2057.0,2108.0,"San Pedro, CA 90732",1188435.0
4660,3.0,2.5,2705.0,4208.0,"Venice, CA 90291",2750000.0
4661,,,,7318.0,"Los Angeles, CA 90027",1595000.0
4662,4.0,2.0,1620.0,4875.0,"Los Angeles, CA 90059",535000.0
4663,3.0,2.0,1139.0,105633.0,"Panorama City, CA 91402",429900.0
4664,3.0,2.5,1512.0,15277.499999999998,"Van Nuys, CA 91406",499000.0
4665,6.0,3.0,2615.0,7497.0,"Los Angeles, CA 90004",995000.0
4666,2.0,1.0,624.0,6753.0,"Los Angeles, CA 90002",460000.0
4667,2.0,2.0,911.0,218686.5,"Tarzana, CA 91356",345000.0
4668,6.0,4.0,2011.0,6661.0,"Los Angeles, CA 90063",735000.0
4669,2.0,2.0,756.0,30991.5,"Tujunga, CA 91042",399000.0
4670,,1.0,473.0,20079.0,"Los Angeles, CA 90049",469000.0
4671,3.0,2.0,1440.0,24880.499999999996,"Los Angeles, CA 90006",714000.0
4672,3.0,4.0,2500.0,5841.0,"Los Angeles, CA 90006",1199000.0
4673,1.0,1.0,680.0,61546.5,"Woodland Hills, CA 91367",398000.0
4674,5.0,3.0,2015.0,5383.0,"Los Angeles, CA 90003",749900.0
4675,8.0,8.0,4736.0,6072.0,"Los Angeles, CA 90005",1800000.0
4676,4.0,2.0,1388.0,6081.0,"Los Angeles, CA 90062",872000.0
4677,4.0,4.0,3410.0,6000.0,"Los Angeles, CA 90011",761000.0
4678,3.0,3.0,1914.0,6419.0,"Lake Balboa, CA 91406",877000.0
4679,6.0,,1756.0,6536.0,"Los Angeles, CA 90061",725000.0
4680,,,2800.0,6000.0,"Los Angeles, CA 90035",1790000.0
4681,2.0,2.0,1301.0,178092.0,"Los Angeles, CA 90067",1625000.0
4682,1.0,2.0,795.0,,"Los Angeles, CA 90005",598000.0
4683,6.0,7.5,7148.0,16150.5,"Pacific Palisades, CA 90272",9599000.0
4684,3.0,2.0,1201.0,6698.0,"North Hollywood, CA 91606",780000.0
4685,2.0,2.0,1642.0,9252.0,"Los Angeles, CA 90049",995000.0
4686,3.0,2.5,1604.0,10039.5,"Sunland, CA 91040",895800.0
4687,3.0,2.0,1972.0,7775.0,"Los Angeles, CA 90068",1499000.0
4688,1.0,1.5,903.0,99085.5,"Los Angeles, CA 90017",840000.0
4689,2.0,2.0,1283.0,,"Los Angeles, CA 90005",800000.0
4690,8.0,4.0,5184.0,347279400.0,"Los Angeles, CA 90016",1800000.0
4691,5.0,3.0,2702.0,8204.0,"West Hills, CA 91307",1349000.0
4692,4.0,3.5,2391.0,15277.499999999998,"Northridge, CA 91324",1249000.0
4693,3.0,3.0,3613.0,20515.5,"Los Angeles, CA 90065",2150000.0
4694,3.0,2.0,2224.0,8909.0,"Sherman Oaks, CA 91401",1249000.0
4695,3.0,2.5,2602.0,2396.0,"Marina del Rey, CA 90292",2395000.0
4696,4.0,3.5,1882.0,,"Los Angeles, CA 90019",1095000.0
4697,2.0,2.0,1097.0,17896.5,"Los Angeles, CA 90025",749000.0
4698,10.0,10.0,4519.0,8642.0,"Los Angeles, CA 90028",2785000.0
4699,8.0,7.0,4148.0,7000.0,"Los Angeles, CA 90019",2050000.0
4700,9.0,9.0,4531.0,6756.0,"Los Angeles, CA 90027",3400000.0
4701,4.0,4.0,3257.0,2939.0,"Venice, CA 90291",3999000.0
4702,2.0,2.5,2213.0,42777.0,"Los Angeles, CA 90024",1789000.0
4703,3.0,3.5,2353.0,2161.0,"Venice, CA 90291",2690000.0
4704,5.0,3.5,3053.0,10912.5,"West Hills, CA 91304",1299000.0
4705,,1.0,482.0,51507.0,"Los Angeles, CA 90005",399000.0
4706,5.0,2.0,2032.0,5789.0,"Los Angeles, CA 90043",780000.0
4707,2.0,2.0,1138.0,4800.0,"Los Angeles, CA 90043",605000.0
4708,,,2418.0,6278.0,"Los Angeles, CA 90044",830000.0
4709,1.0,1.0,750.0,52816.5,"Los Angeles, CA 90015",550000.0
4710,3.0,3.0,1975.0,4169.0,"Los Angeles, CA 90077",1790000.0
4711,2.0,1.0,728.0,5062.0,"Los Angeles, CA 90002",375000.0
4712,3.0,2.0,1479.0,6025.0,"Arleta, CA 91331",660000.0
4713,4.0,,5250.0,5335.0,"Los Angeles, CA 90044",1150000.0
4714,2.0,2.0,961.0,73768.5,"Van Nuys, CA 91406",399000.0
4715,4.0,3.0,2680.0,195115.5,"Harbor City, CA 90710",949900.0
4716,3.0,2.0,1156.0,5266.0,"Los Angeles, CA 90008",849000.0
4717,4.0,2.0,1316.0,3404.0,"Los Angeles, CA 90059",539000.0
4718,3.0,2.0,1355.0,6032.0,"Sunland, CA 91040",699999.0
4719,2.0,2.0,2217.0,19206.0,"Sherman Oaks, CA 91403",1600000.0
4720,3.0,3.0,2641.0,7000.0,"Los Angeles, CA 90048",1895000.0
4721,2.0,2.0,1400.0,53689.5,"Los Angeles, CA 90010",915000.0
4722,5.0,4.0,3345.0,17460.0,"Northridge, CA 91324",1599000.0
4723,4.0,2.0,2330.0,8508.0,"Tarzana, CA 91335",969000.0
4724,5.0,2.0,2498.0,5555.0,"Lincoln Heights, CA 90031",1100000.0
4725,6.0,3.0,2498.0,5446.0,"Los Angeles, CA 90016",1800000.0
4726,,,,34047.0,"Los Angeles, CA 90065",500000.0
4727,5.0,2.0,1789.0,5009.0,"Los Angeles, CA 90039",925000.0
4728,3.0,2.0,1220.0,1220.0,"Studio City, CA 91604",765000.0
4729,3.0,3.0,1616.0,43650.0,"Los Angeles, CA 90004",2760000.0
4730,8.0,8.0,5638.0,7514.0,"Los Angeles, CA 90026",2495000.0
4731,4.0,3.5,2700.0,9585.0,"Woodland Hills, CA 91367",1249000.0
4732,3.0,2.0,2003.0,15714.0,"North Hills, CA 91343",1240000.0
4733,21.0,9.0,1979.0,9013.0,"Los Angeles, CA 90002",725000.0
4734,3.0,3.0,2500.0,10912.5,"Los Angeles, CA 90049",2650000.0
4735,13.0,9.0,5028.0,6751.0,"North Hollywood, CA 91601",2799999.0
4736,8.0,4.0,2314.0,7492.0,"Los Angeles, CA 90007",1775000.0
4737,2.0,3.0,2118.0,43213.5,"Los Angeles, CA 90024",2000000.0
4738,5.0,5.0,3527.0,4997.0,,2485000.0
4739,4.0,3.0,2232.0,17896.5,"Encino, CA 91316",2299999.0
4740,4.0,5.0,2046.0,3999.0,"Venice, CA 90291",1950000.0
4741,2.0,3.0,1666.0,6482.0,"Los Angeles, CA 90025",1059888.0
4742,4.0,3.5,3332.0,10912.5,"Los Angeles, CA 90046",3875000.0
4743,3.0,3.0,1653.0,1237.0,"Los Angeles, CA 90066",1349000.0
4744,4.0,4.5,3326.0,7545.0,"Los Angeles, CA 90046",2995000.0
4745,4.0,3.5,2533.0,,"Los Angeles, CA 90025",1999000.0
4746,3.0,2.0,1387.0,3424.0,"Los Angeles, CA 90059",430000.0
4747,2.0,2.0,2589.0,3785.0,"Los Angeles, CA 90007",850000.0
4748,3.0,3.0,1595.0,140116.5,"Winnetka, CA 91306",549999.0
4749,2.0,2.0,1200.0,,"Harbor City, CA 90710",145000.0
4750,4.0,2.0,1256.0,3999.0,"Los Angeles, CA 90029",689000.0
4751,1.0,1.0,770.0,27063.0,"Los Angeles, CA 90017",529999.0
4752,3.0,2.0,1080.0,3561.0,"Wilmington, CA 90744",599900.0
4753,2.0,2.0,1440.0,3788.0,,699999.0
4754,3.0,3.0,1780.0,6504.0,"Los Angeles, CA 90008",899000.0
4755,3.0,2.5,2388.0,5948.0,"Los Angeles, CA 90020",1600000.0
4756,4.0,2.0,1852.0,5200.0,"Leimert Park, CA 90008",949000.0
4757,3.0,2.5,1188.0,21825.0,"Torrance, CA 90501",495000.0
4758,2.0,2.0,881.0,48888.00000000001,"Panorama City, CA 91402",300000.0
4759,3.0,2.0,1073.0,93411.0,"Sylmar, CA 91342",410000.0
4760,3.0,2.0,2150.0,6187.0,"Los Angeles, CA 90015",738888.0
4761,2.0,1.0,1012.0,4914.0,,575000.0
4762,3.0,2.0,1668.0,5293.0,"Los Angeles, CA 90044",644900.0
4763,5.0,5.0,2981.0,6756.0,"Los Angeles, CA 90044",815500.0
4764,2.0,1.0,756.0,5027.0,"Los Angeles, CA 90032",799000.0
4765,2.0,2.0,891.0,33174.0,"Winnetka, CA 91306",399900.0
4766,2.0,2.0,1282.0,,"Los Angeles, CA 90048",715000.0
4767,3.0,3.0,2445.0,16587.0,"Chatsworth, CA 91311",999490.0
4768,8.0,3.0,2423.0,6636.0,"Los Angeles, CA 90018",999000.0
4769,2.0,2.0,1190.0,34920.0,"Sherman Oaks, CA 91423",612000.0
4770,4.0,4.0,3380.0,4321.0,"Santa Monica, CA 90402",4295000.0
4771,3.0,1.5,1406.0,6500.0,"Los Angeles, CA 90019",1149000.0
4772,4.0,2.0,1742.0,5777.0,"Winnetka, CA 91306",795000.0
4773,4.0,4.0,3082.0,5998.0,"Playa Del Rey, CA 90293",2899000.0
4774,6.0,4.0,2113.0,5971.0,"Los Angeles, CA 90026",989000.0
4775,1.0,1.5,1397.0,85554.0,"Santa Monica, CA 90402",5450000.0
4776,2.0,3.5,2763.0,465309.0,"Los Angeles, CA 90067",3850000.0
4777,4.0,3.5,3733.0,21388.5,"Tarzana, CA 91356",2295000.0
4778,2.0,2.5,1431.0,170235.0,"Los Angeles, CA 90017",1540000.0
4779,2.0,2.5,1151.0,131823.0,"Los Angeles, CA 90008",650000.0
4780,5.0,4.5,5454.0,17460.0,"Encino, CA 91316",3495000.0
4781,3.0,2.5,1971.0,2250.0,"Los Angeles, CA 90035",1450000.0
4782,4.0,3.5,3115.0,12222.000000000002,"Studio City, CA 91604",2450000.0
4783,4.0,3.0,1629.0,7965.0,"Lake Balboa, CA 91406",979000.0
4784,6.0,6.5,4351.0,5266.0,"Los Angeles, CA 90048",4280000.0
4785,4.0,4.5,3129.0,21388.5,"Los Angeles, CA 90068",3718000.0
4786,8.0,8.0,4935.0,7575.0,"Los Angeles, CA 90028",5000000.0
4787,,,,7497.0,"Los Angeles, CA 90048",2750000.0
4788,,1.0,396.0,31428.0,"Sun Valley, CA 91352",199000.0
4789,4.0,2.0,2000.0,,"Canoga Park, CA 91304",318000.0
4790,2.0,1.0,,,"North Hollywood, CA 91605",129900.0
4791,2.0,1.0,602.0,4353.0,"Los Angeles, CA 90003",450000.0
4792,2.0,3.0,1070.0,174600.0,"Tarzana, CA 91356",400000.0
4793,2.0,3.0,1307.0,316026.0,,579000.0
4794,2.0,2.0,845.0,22261.5,"Sherman Oaks, CA 91411",455000.0
4795,3.0,3.0,1413.0,,"Los Angeles, CA 90004",699000.0
4796,,,,3244.0,"Los Angeles, CA 90059",200000.0
4797,4.0,2.0,1133.0,2245.0,"Los Angeles, CA 90011",525000.0
4798,7.0,3.0,2517.0,6791.0,"Los Angeles, CA 90018",990000.0
4799,,,4138.0,6500.0,"Los Angeles, CA 90024",2850000.0
4800,2.0,1.0,1128.0,6131.0,"Lake Balboa, CA 91406",649000.0
4801,6.0,4.0,2430.0,5330.0,"Los Angeles, CA 90011",759900.0
4802,,3.0,2800.0,4809.0,"Los Angeles, CA 90037",745900.0
4803,2.0,1.0,824.0,4992.0,"San Pedro, CA 90731",580000.0
4804,3.0,3.0,2022.0,5423.0,"Los Angeles, CA 90048",1799000.0
4805,,,3668.0,4811.0,"Los Angeles, CA 90016",1775000.0
4806,7.0,4.0,2078.0,5175.0,"Los Angeles, CA 90003",750000.0
4807,3.0,1.0,1169.0,5960.0,"Sylmar, CA 91342",614999.0
4808,3.0,2.0,1617.0,8011.0,"Mission Hills, CA 91345",750000.0
4809,10.0,5.0,3692.0,6749.0,"Los Angeles, CA 90037",1500000.0
4810,1.0,2.0,1320.0,196861.5,"Los Angeles, CA 90028",829000.0
4811,2.0,2.5,1410.0,92101.5,"Playa Vista, CA 90094",985000.0
4812,3.0,2.0,1073.0,2823.0,"Los Angeles, CA 90042",839000.0
4813,4.0,2.0,2141.0,5998.0,"Los Angeles, CA 90038",1749000.0
4814,5.0,4.0,2410.0,7379.0,"Los Angeles, CA 90049",2899000.0
4815,15.0,9.0,7684.0,9165.0,"Los Angeles, CA 90012",1980000.0
4816,4.0,2.0,1712.0,9847.0,"Lake Balboa, CA 91406",750000.0
4817,4.0,3.0,2472.0,9431.0,"West Hills, CA 91307",1225000.0
4818,3.0,2.0,1610.0,34047.0,"Encino, CA 91316",965000.0
4819,3.0,3.0,2137.0,28809.0,"Los Angeles, CA 90068",1600000.0
4820,4.0,4.5,4331.0,8159.0,"Venice, CA 90291",5250000.0
4821,8.0,6.0,2236.0,9861.0,"Los Angeles, CA 90039",2000000.0
4822,2.0,2.0,1170.0,5502.0,"Culver City, CA 90066",1195000.0
4823,5.0,6.0,9268.0,26626.5,"Beverly Hills, CA 90210",5750000.0
4824,2.0,2.0,1208.0,20952.0,"Los Angeles, CA 90025",659000.0
4825,4.0,2.0,2198.0,7618.0,"Los Angeles, CA 90034",1350000.0
4826,2.0,1.0,1090.0,5401.0,"San Pedro, CA 90731",789000.0
4827,6.0,7.0,4872.0,14841.000000000002,"Studio City, CA 91604",3299000.0
4828,2.0,2.5,1620.0,11349.0,"Los Angeles, CA 90025",1060000.0
4829,2.0,2.5,1900.0,123093.0,"Marina del Rey, CA 90292",1449000.0
4830,2.0,1.0,750.0,2968.0,"Los Angeles, CA 90043",496000.0
4831,2.0,2.0,898.0,85117.5,"Tarzana, CA 91356",359000.0
4832,1.0,1.0,1024.0,7800.0,"Los Angeles, CA 90019",449900.0
4833,2.0,2.0,1078.0,24444.000000000004,"Los Angeles, CA 90057",488000.0
4834,2.0,2.5,1127.0,26626.5,"Van Nuys, CA 91405",515000.0
4835,3.0,3.0,1252.0,58927.50000000001,"North Hills, CA 91343",449000.0
4836,2.0,2.0,1364.0,1263.0,"Los Angeles, CA 90026",599000.0
4837,3.0,2.0,1778.0,6046.0,"Los Angeles, CA 90048",1795000.0
4838,3.0,2.0,1400.0,5671.0,"Los Angeles, CA 90069",1495000.0
4839,1.0,1.0,730.0,,"Los Angeles, CA 90015",558000.0
4840,3.0,2.0,1722.0,,"Marina del Rey, CA 90292",749000.0
4841,6.0,3.0,2448.0,7000.0,"Los Angeles, CA 90038",1699000.0
4842,5.0,3.0,3062.0,19642.5,"Granada Hills, CA 91344",1299000.0
4843,5.0,2.5,5404.0,7905.0,"North Hollywood, CA 91605",1350000.0
4844,3.0,2.0,1364.0,1252.0,"Los Angeles, CA 90026",849500.0
4845,1.0,2.0,1570.0,22698.0,"Los Angeles, CA 90014",1175000.0
4846,5.0,7.0,5827.0,38848.5,"Encino, CA 91436",4450000.0
4847,4.0,2.0,1876.0,5851.0,"Los Angeles, CA 90062",749999.0
4848,3.0,1.0,852.0,5302.0,"Wilmington, CA 90744",535000.0
4849,3.0,2.0,1665.0,10912.5,"Northridge, CA 91325",799000.0
4850,3.0,2.0,1375.0,4522.0,"Los Angeles, CA 90047",769000.0
4851,4.0,3.0,3066.0,16150.5,"Northridge, CA 91324",1425000.0
4852,3.0,2.0,1500.0,7501.0,"Canoga Park, CA 91304",808000.0
4853,2.0,2.0,1610.0,58927.50000000001,"Los Angeles, CA 90017",1129995.0
4854,3.0,3.0,1677.0,87300.0,"Canoga Park, CA 91304",669900.0
4855,3.0,2.0,1161.0,8788.0,"Los Angeles, CA 90065",879000.0
4856,4.0,4.0,2620.0,7581.0,"Los Angeles, CA 90043",950000.0
4857,7.0,6.0,2723.0,6045.0,"Los Angeles, CA 90044",839000.0
4858,3.0,2.0,1274.0,6000.0,"Panorama City, CA 91402",615000.0
4859,3.0,2.0,1344.0,6456.0,"Arleta, CA 91331",675000.0
4860,3.0,2.0,1250.0,8599.0,"Los Angeles, CA 90006",679000.0
4861,3.0,2.0,1540.0,6313.0,"Sun Valley, CA 91352",730000.0
4862,3.0,1.0,816.0,3219.0,"Los Angeles, CA 90025",1050000.0
4863,5.0,3.0,1764.0,4035.0,"Los Angeles, CA 90033",729000.0
4864,4.0,3.5,1708.0,3549.0,"San Pedro, CA 90731",899000.0
4865,1.0,2.0,1518.0,41467.5,"Los Angeles, CA 90024",965000.0
4866,2.0,1.0,1100.0,443920.5,"Los Angeles, CA 90016",750000.0
4867,3.0,2.0,1358.0,7561.0,"West Hills, CA 91307",824000.0
4868,7.0,5.0,2635.0,9809.0,"Highland Park, CA 90042",1500000.0
4869,4.0,3.5,3112.0,2932.0,"Venice, CA 90291",2995000.0
4870,2.0,2.0,2357.0,204282.0,"Pacific Palisades, CA 90272",2650000.0
4871,,,,18769.5,"Los Angeles, CA 90037",2840000.0
4872,3.0,2.0,1400.0,3225.0,"Los Angeles, CA 90026",620000.0
4873,5.0,2.0,2335.0,6345.0,"Van Nuys, CA 91405",799000.0
4874,2.0,1.0,753.0,16587.0,"Sun Valley, CA 91352",266000.0
4875,,,45099.0,20079.0,"Los Angeles, CA 90006",14995000.0
4876,,,6152.0,27936.0,,3450000.0
4877,4.0,4.0,2215.0,5318.0,"Los Angeles, CA 90032",795000.0
4878,1.0,1.0,728.0,3194.0,"San Pedro, CA 90731",599000.0
4879,6.0,4.0,3464.0,6816.0,"Los Angeles, CA 90027",1649000.0
4880,9.0,6.0,3030.0,4996.0,"East Los Angeles, CA 90023",888000.0
4881,,,,7265.0,"Los Angeles, CA 90065",139500.0
4882,3.0,2.0,1596.0,6556.0,"Arleta, CA 91331",750000.0
4883,2.0,1.0,966.0,4230.0,"Los Angeles, CA 90016",799000.0
4884,3.0,1.0,1280.0,4683.0,"Los Angeles, CA 90047",600000.0
4885,2.0,1.0,800.0,3450.0,"Pacoima, CA 91331",479000.0
4886,6.0,2.5,2277.0,13968.0,"Sunland, CA 91040",1450000.0
4887,9.0,5.0,3287.0,8950.0,"Los Angeles, CA 90065",1475000.0
4888,3.0,1.0,1111.0,5149.0,"Los Angeles, CA 90018",799000.0
4889,7.0,4.0,2962.0,6700.0,"Los Angeles, CA 90062",1550000.0
4890,2.0,1.0,864.0,5410.0,"Los Angeles, CA 90059",574999.0
4891,4.0,2.0,1200.0,6000.0,"Reseda, CA 91335",630000.0
4892,3.0,2.0,1404.0,6609.0,"West Hills, CA 91304",825000.0
4893,6.0,6.0,5556.0,7492.0,"Los Angeles, CA 90026",1750000.0
4894,3.0,2.0,1468.0,5824.0,"Van Nuys, CA 91406",779000.0
4895,4.0,2.0,2028.0,7013.0,"Los Angeles, CA 90038",1450000.0
4896,3.0,3.0,3560.0,24007.500000000004,"Los Angeles, CA 90046",2400000.0
4897,3.0,3.0,1805.0,31428.0,"Los Angeles, CA 90024",1149000.0
4898,3.0,2.0,1572.0,8607.0,"Northridge, CA 91324",849000.0
4899,3.0,2.0,2188.0,6342.0,"Pacific Palisades, CA 90272",1649000.0
4900,6.0,8.0,8150.0,161505.0,"Los Angeles, CA 90067",11950000.0
4901,4.0,4.0,2604.0,7725.0,"Westwood Century City, CA 90024",1380000.0
4902,4.0,3.5,3936.0,2849.0,"Venice, CA 90291",4495000.0
4903,3.0,2.0,1532.0,12658.5,"Los Angeles, CA 90035",920000.0
4904,7.0,5.0,4935.0,68967.0,"Beverly Hills, CA 90210",4250000.0
4905,4.0,3.0,2679.0,2505.0,"Los Angeles, CA 90066",1595000.0
4906,3.0,3.5,2229.0,7510.0,"Los Angeles, CA 90064",2249000.0
4907,4.0,3.0,1745.0,4800.0,"Culver City, CA 90230",1298000.0
4908,13.0,11.0,7469.0,10476.0,"Venice, CA 90291",3500000.0
4909,3.0,2.0,1661.0,5992.0,"Sherman Oaks, CA 91401",1325000.0
4910,3.0,3.0,1970.0,9413.0,"Los Angeles, CA 90028",1125000.0
4911,,,,9439.0,"Los Angeles, CA 90011",1285000.0
4912,3.0,2.0,1654.0,5628.0,"Los Angeles, CA 90066",1595000.0
4913,3.0,3.0,1959.0,15714.0,"Studio City, CA 91604",1295000.0
4914,2.0,1.0,748.0,1381.0,"Los Angeles, CA 90006",669000.0
4915,2.0,2.0,728.0,2387.0,"Van Nuys, CA 91411",574990.0
4916,,,1578.0,6700.0,"Los Angeles, CA 90047",675000.0
4917,2.0,1.0,1195.0,5807.0,"Los Angeles, CA 90019",649000.0
4918,3.0,3.0,2543.0,100831.5,"Los Angeles, CA 90077",1979000.0
4919,3.0,2.0,3908.0,6829.0,"Los Angeles, CA 90001",980000.0
4920,5.0,6.5,11043.0,140553.0,"Beverly Hills, CA 90210",26500000.0
4921,5.0,2.0,1580.0,5195.0,"Granada Hills, CA 91344",749999.0
4922,6.0,4.0,4258.0,8422.0,"Sherman Oaks, CA 91403",1749000.0
4923,4.0,2.0,1701.0,10476.0,"Canoga Park, CA 91304",699999.0
4924,4.0,2.0,1650.0,6049.0,"Northridge, CA 91325",850000.0
4925,3.0,2.5,2360.0,5279.0,"Venice, CA 90291",1699000.0
4926,2.0,4.5,5254.0,161505.0,"Los Angeles, CA 90067",21000000.0
4927,8.0,4.0,2787.0,8363.0,"Los Angeles, CA 90031",1030000.0
4928,4.0,2.0,1882.0,9039.0,"West Hills, CA 91304",899000.0
4929,4.0,2.0,1522.0,7887.0,"Winnetka, CA 91306",765000.0
4930,1.0,1.5,712.0,407254.5,"Encino, CA 91316",290000.0
4931,7.0,5.0,5269.0,7935.0,"Los Angeles, CA 90006",1800000.0
4932,4.0,4.5,3330.0,18333.0,"Los Angeles, CA 90049",5499000.0
4933,3.0,1.5,1616.0,7425.0,"Woodland Hills, CA 91367",849000.0
4934,3.0,2.0,1181.0,231345.0,"Sylmar, CA 91342",420000.0
4935,2.0,1.0,871.0,5001.0,"San Pedro, CA 90731",749000.0
4936,2.0,2.0,1145.0,103450.5,"Encino, CA 91316",545000.0
4937,3.0,2.0,1449.0,10912.5,"Los Angeles, CA 90032",949000.0
4938,2.0,2.0,1696.0,6142.0,"Los Angeles, CA 90039",1595000.0
4939,4.0,2.0,2523.0,70713.0,"Shadow Hills, CA 91040",1199000.0
4940,2.0,2.0,1376.0,6573.0,"Los Angeles, CA 90035",1498800.0
4941,2.0,2.0,820.0,67657.5,"Woodland Hills, CA 91367",525000.0
4942,4.0,3.0,2146.0,7486.0,"Los Angeles, CA 90065",1175000.0
4943,3.0,2.0,1517.0,6029.0,"Encino, CA 91316",950000.0
4944,4.0,3.0,1867.0,5040.0,"Los Angeles, CA 90016",1330000.0
4945,3.0,3.0,2201.0,5711.0,"Sherman Oaks, CA 91423",1494000.0
4946,3.0,1.5,1430.0,6001.0,"Woodland Hills, CA 91367",839000.0
4947,3.0,3.5,3841.0,18769.5,"Encino, CA 91316",2250000.0
4948,8.0,4.0,3488.0,4992.0,"Culver City, CA 90066",2299000.0
4949,3.0,3.0,2150.0,178092.0,"Los Angeles, CA 90067",2358000.0
4950,10.0,5.0,4234.0,6521.0,"Culver City, CA 90066",2699000.0
4951,10.0,5.0,4340.0,5055.0,"Los Angeles, CA 90007",3500000.0
4952,3.0,2.5,1979.0,8185.0,"Los Angeles, CA 90065",1295000.0
4953,3.0,3.0,1360.0,6630.0,"Los Angeles, CA 90046",1695000.0
4954,3.0,3.0,1343.0,6437.0,"Los Angeles, CA 90041",1148000.0
4955,6.0,4.0,3421.0,6500.0,,2199888.0
4956,3.0,2.0,1475.0,2157619.5,"San Pedro, CA 90732",500000.0
4957,4.0,2.0,2200.0,6800.0,"Los Angeles, CA 90062",829000.0
4958,1.0,1.0,690.0,64602.0,"Los Angeles, CA 90012",395000.0
4959,3.0,4.5,4668.0,8943.0,"Los Angeles, CA 90069",6495000.0
4960,1.0,1.0,715.0,43213.5,"Los Angeles, CA 90057",395000.0
4961,3.0,3.0,1358.0,3720.0,"Los Angeles, CA 90016",900000.0
4962,2.0,1.0,1045.0,4826.0,"Los Angeles, CA 90059",450000.0
4963,4.0,3.0,1920.0,5110.0,"Venice, CA 90291",1725000.0
4964,6.0,2.0,1057.0,2666.0,"Los Angeles, CA 90007",925000.0
